Lendo Dados Arquivo... f6-256.dat
Transpondo dados...
/*-----------------------------------------------------------------
* NUMERO INDIVIDUOS: 512 	 CROSS-OVER: 0.90
* NUMERO GERACOES  : 390 	 MUTACAO   : 0.30
* NUM MAXIMO NOS   : 1024 	 ELITISMO  : 0.05
* PROFUNDIDADE MAX : 9 	 
* M: 256 	 N: 3
* NUM_OPBIN: 4 	 NUM_OPUN: 4
* NUM_CTES: 1 	 SEED: 10
*------------------------------------------------------------------
(sqrt(-inf)) | Numero de nos: 2 | Erro: 90717.8671875000000000000000000 |

-----------
GERACAO 207: 
Tempo evolucao OCL = 0.00000000000000000000000000000000
Tempo avaliacao OCL = 0.00000000000000000000000000000000
Evol time = 0.00199985504150390630000000000000
Aval time = 4.87527918815612790000000000000000
Iter time = 4.87827897071838380000000000000000

MELHOR: (exp(sqrt(-(-(-(exp(sin(sqrt(-(exp(sqrt(-(cos(X1))(+(X1)(X1)))))(sqrt(-(sqrt(-(exp(sqrt(-(cos(X2))(+(+(-(X1)(X2))(X1))(X1)))))(sqrt(-(exp(sqrt(-(X1)(sin(exp(*(sqrt(X2))(*(sqrt(-(*(sqrt(X2))(*(X2)(sqrt(/(-(cos(sin(cos(sqrt(-(-(-(exp(sin(cos(sqrt(X2)))))(+(exp(cos(-(X2)(/(X1)(sqrt(sin(cos(X2))))))))(/(X1)(cos(X2)))))(X2))(cos(*(X1)(sin(/(sqrt(sin(exp(+(X2)(cos(X1))))))(cos(X2)))))))))))(+(X1)(-(cos(sin(X1)))(+(-(X1)(sqrt(cos(X2))))(X1)))))(X1)))))(sqrt(-(exp(sqrt(-(cos(sin(cos(X2))))(sin(exp(cos(X1)))))))(X2)))))(sqrt(/(-(-(-(exp(sin(sqrt(-(exp(sqrt(-(-(sin(X2))(cos(sqrt(-(exp(sin(sqrt(-(exp(X1))(sqrt(-(cos(X1))(sqrt(sqrt(X2)))))))))(X1)))))(+(sqrt(cos(X1)))(X2)))))(sqrt(-(sqrt(-(exp(sqrt(-(cos(X2))(+(+(-(X1)(X1))(sqrt(X2)))(X1)))))(sqrt(-(exp(sqrt(-(cos(sin(cos(X2))))(sin(exp(*(X2)(*(X2)(sqrt(/(-(cos(sin(cos(sqrt(sqrt(-(exp(sqrt(-(cos(X1))(+(X1)(X1)))))(sqrt(-(sqrt(-(exp(cos(X2)))(sqrt(-(exp(cos(sqrt(sqrt(-(sin(X2))(-(cos(sin(cos(sqrt(sqrt(X1))))))(+(X1)(X2))))))))(X2)))))(X2)))))))))(+(X1)(X2)))(sqrt(-(X1)(sin(exp(-(exp(cos(X2)))(sqrt(-(exp(cos(sqrt(sqrt(-(sin(X2))(-(cos(sin(cos(sqrt(sqrt(-(exp(sqrt(-(cos(X1))(+(X1)(X1)))))(sqrt(-(sqrt(-(exp(sqrt(-(cos(X2))(+(+(-(X1)(X2))(X1))(X1)))))(sqrt(-(exp(sqrt(-(cos(sin(cos(X2))))(sin(exp(*(sqrt(X2))(*(X2)(X1))))))))(X2)))))(X2)))))))))(+(X1)(X2))))))))(X2)))))))))))))))))(X2)))))(X2)))))))(X1))(/(X2)(sqrt(-(-(sin(cos(sqrt(sqrt(-(sin(X2))(/(*(/(*(X2)(sin(+(-(*(sin(X2))(sin(X2)))(X1))(sin(*(exp(sin(X1)))(exp(exp(X1))))))))(X2))(-(sqrt(-(cos(sqrt(sqrt(-(-(sin(X2))(cos(sqrt(-(exp(sin(sqrt(-(exp(X1))(sqrt(-(sqrt(-(exp(sqrt(-(cos(X2))(+(X2)(X1)))))(sqrt(-(sin(cos(sqrt(sqrt(sin(cos(X2)))))))(X2)))))(cos(sqrt(sqrt(X2))))))))))(X1)))))(+(sqrt(cos(X1)))(X2))))))(+(-(X1)(X2))(X1))))(cos(X2))))(-inf)))))))(cos(sqrt(-(-(exp(sin(cos(X2))))(sin(sqrt(*(cos(/(X2)(+(-(sin(X2))(cos(sqrt(-(-(sin(+(X1)(sin(X2))))(X1))(X2)))))(-(exp(sqrt(exp(sqrt(-(exp(X1))(sqrt(-(sqrt(-(exp(sqrt(-(cos(X2))(+(X2)(X1)))))(sqrt(-(sin(cos(sqrt(sqrt(-(exp(sqrt(sqrt(+(-inf)(sqrt(sin(X1)))))))(sqrt(-(sqrt(-(exp(cos(X2)))(sqrt(-(exp(cos(sqrt(sqrt(-(sin(X2))(-(cos(sin(cos(sqrt(sqrt(X1))))))(+(X1)(X2))))))))(X2)))))(X2))))))))(X2)))))(sqrt(sqrt(X2))))))))))(sin(sin(cos(+(sqrt(cos(X1)))(X1)))))))))(/(-(-(exp(sin(X2)))(X1))(sqrt(-(-(exp(sin(cos(X2))))(X1))(+(-(X1)(X2))(X1)))))(/(-inf)(sin(X2))))))))(sqrt(-(cos(sin(X2)))(+(-(-(cos(sqrt(sqrt(X2))))(+(X1)(X1)))(X2))(X1))))))))(+(sqrt(cos(X1)))(X2))))))(+(X1)(X2)))(X1))))))))))(X2)))))(X2)))))))(X1))(/(X2)(sqrt(-(-(sin(cos(sqrt(sqrt(-(sin(X2))(X2))))))(cos(sqrt(-(-(exp(sin(cos(X2))))(X1))(sqrt(-(sqrt(-(cos(sqrt(-(-(sin(X2))(cos(sqrt(-(sqrt(sin(cos(X2))))(X2)))))(+(sqrt(cos(-(X1)(cos(X2)))))(X2)))))(+(-(X1)(X2))(X1))))(+(-(X1)(X2))(X1))))))))(+(sqrt(sqrt(cos(X1))))(X2))))))(+(X1)(X2))))) | Numero de nos: 635 | Erro: 4521.4550781250000000000000000 |

-----------
GERACAO 208: 
Tempo evolucao OCL = 0.00000000000000000000000000000000
Tempo avaliacao OCL = 0.00000000000000000000000000000000
Evol time = 0.00300002098083496090000000000000
Aval time = 5.07929110527038570000000000000000
Iter time = 5.08229112625122070000000000000000

MELHOR: (exp(sqrt(-(-(-(exp(sin(sqrt(-(exp(sqrt(-(cos(X1))(+(X1)(X1)))))(sqrt(-(sqrt(-(exp(sqrt(-(cos(X2))(+(+(-(X1)(X2))(X1))(X1)))))(sqrt(-(exp(sqrt(-(X1)(sin(exp(*(sqrt(X2))(*(sqrt(-(*(sqrt(X2))(*(X2)(sqrt(/(-(cos(sin(cos(sqrt(-(-(-(exp(sin(cos(sqrt(X2)))))(+(exp(cos(-(X2)(/(X1)(sqrt(sin(cos(X2))))))))(/(X1)(cos(X2)))))(X2))(cos(*(X1)(sin(/(sqrt(sin(exp(+(X2)(cos(X1))))))(cos(X2)))))))))))(+(X1)(-(cos(sin(X1)))(+(-(X1)(sqrt(cos(X2))))(X1)))))(X1)))))(sqrt(-(exp(sqrt(-(cos(sin(cos(X2))))(sin(sqrt(-(-(exp(sin(X1)))(X1))(sqrt(-(sqrt(-(cos(sqrt(sqrt(-(-(sin(X2))(cos(sqrt(-(exp(sin(sqrt(-(exp(X1))(sqrt(-(sqrt(-(exp(sqrt(-(cos(X2))(+(X2)(X1)))))(sqrt(-(sin(cos(sqrt(-inf))))(X2)))))(sqrt(sqrt(X2)))))))))(X1)))))(+(sqrt(cos(X1)))(X2))))))(+(-(exp(X1))(X2))(X1))))(+(-(X1)(X2))(X1))))))))))(X2)))))(sqrt(/(-(-(-(exp(sin(sqrt(-(exp(sqrt(-(-(sin(X2))(cos(sqrt(-(exp(sin(sqrt(-(exp(X1))(sqrt(-(sqrt(-(sqrt(-(exp(cos(X2)))(sqrt(-(sin(X2))(X2)))))(X2)))(sqrt(sqrt(X2)))))))))(X1)))))(+(sqrt(cos(X1)))(X2)))))(sqrt(-(sqrt(-(exp(sqrt(-(cos(X2))(+(+(-(X1)(X1))(sqrt(X2)))(X1)))))(sqrt(-(exp(sqrt(-(cos(sin(cos(X2))))(sin(exp(*(X2)(*(X2)(sqrt(/(-(cos(cos(X1)))(+(X1)(X2)))(sqrt(-(X1)(sin(exp(-(exp(cos(X2)))(sqrt(-(exp(cos(sqrt(sqrt(-(sin(X2))(-(cos(sin(cos(sqrt(sqrt(-(exp(sqrt(-(cos(X1))(+(X1)(X1)))))(sqrt(-(sqrt(-(exp(sqrt(-(cos(X2))(+(+(-(X1)(X2))(X1))(X1)))))(sqrt(-(exp(sqrt(-(cos(sin(cos(X2))))(sin(exp(*(sqrt(X2))(*(X2)(X1))))))))(X2)))))(X2)))))))))(+(X1)(X2))))))))(X2)))))))))))))))))(X2)))))(X2)))))))(X1))(/(X2)(sqrt(-(-(sin(cos(sqrt(sqrt(-(sin(X2))(/(*(/(*(X2)(sin(+(sqrt(-(exp(cos(X2)))(sqrt(-(exp(cos(sqrt(sqrt(-(sin(X2))(-(cos(sin(cos(sqrt(sqrt(-(exp(sqrt(-(cos(X1))(+(X1)(X1)))))(sqrt(-(X1)(X2)))))))))(+(X1)(X2))))))))(X2)))))(sin(*(exp(sin(X1)))(exp(exp(X1))))))))(X2))(-(sqrt(-(cos(sqrt(sqrt(-(-(sin(X2))(cos(sqrt(-(exp(sin(sqrt(-(exp(X1))(sqrt(-(sqrt(-(exp(sqrt(-(cos(X2))(+(X2)(X1)))))(sqrt(-(sin(cos(sqrt(sqrt(sin(cos(X2)))))))(X2)))))(cos(sqrt(sqrt(X2))))))))))(X1)))))(+(sqrt(cos(X1)))(X2))))))(+(-(X1)(X2))(X1))))(+(-(X1)(X2))(X1))))(-inf)))))))(cos(sqrt(-(-(exp(sin(cos(X2))))(sin(sqrt(*(cos(/(X2)(+(-(sin(X2))(cos(sqrt(-(-(sin(+(X1)(sin(X2))))(X1))(X2)))))(-(exp(sqrt(exp(sqrt(-(exp(X1))(sqrt(-(sqrt(-(exp(sqrt(-(cos(X2))(+(X2)(X1)))))(sqrt(-(sin(cos(sqrt(-inf))))(X2)))))(sqrt(sqrt(X2))))))))))(sin(sin(cos(+(sqrt(cos(X1)))(X1)))))))))(/(-(-(exp(sin(X2)))(X1))(sqrt(-(-(exp(sin(cos(X2))))(X1))(+(-(X1)(X2))(X1)))))(/(-inf)(sin(X2))))))))(sqrt(-(cos(sin(/(cos(X2))(cos(X2)))))(+(-(-(cos(X1))(+(X1)(X1)))(X2))(X1))))))))(+(sqrt(cos(X1)))(X2))))))(+(X1)(X2)))(X1))))))))))(X2)))))(X2)))))))(X1))(/(X2)(sqrt(-(-(sin(cos(sqrt(sqrt(-(sin(X2))(X2))))))(cos(sqrt(-(-(exp(sin(cos(X2))))(X1))(sqrt(-(sqrt(-(cos(sqrt(-(-(sin(X2))(cos(sqrt(-(sqrt(sin(cos(X2))))(X2)))))(+(sqrt(cos(-(X1)(cos(X2)))))(X2)))))(+(-(X1)(X2))(X1))))(+(-(X1)(X2))(X1))))))))(+(sqrt(sqrt(cos(X1))))(X2))))))(+(X1)(X2))))) | Numero de nos: 668 | Erro: 4521.4062500000000000000000000 |

-----------
GERACAO 209: 
Tempo evolucao OCL = 0.00000000000000000000000000000000
Tempo avaliacao OCL = 0.00000000000000000000000000000000
Evol time = 0.00300002098083496090000000000000
Aval time = 5.07129001617431640000000000000000
Iter time = 5.07528996467590330000000000000000

MELHOR: (exp(sqrt(-(-(-(exp(sin(sqrt(-(exp(sqrt(-(cos(X1))(+(X1)(X1)))))(sqrt(-(sqrt(-(exp(sqrt(-(cos(X2))(+(+(-(X1)(X2))(X1))(X1)))))(sqrt(-(exp(sqrt(-(X1)(sin(exp(*(sqrt(X2))(*(sqrt(-(*(sqrt(X2))(*(X2)(sqrt(/(-(cos(sin(cos(sqrt(-(-(-(exp(sin(cos(sqrt(X2)))))(+(exp(cos(-(X2)(/(X1)(sqrt(sin(cos(X2))))))))(/(X1)(cos(X2)))))(X2))(cos(*(X1)(sin(/(sqrt(sin(exp(+(X2)(cos(X1))))))(cos(X2)))))))))))(+(X1)(-(cos(sin(X1)))(+(-(X1)(sqrt(cos(X2))))(X1)))))(X1)))))(sqrt(-(exp(sqrt(-(cos(sin(cos(X2))))(sin(sqrt(-(-(exp(sin(X1)))(X1))(sqrt(-(sqrt(-(cos(sqrt(sqrt(-(-(sin(X2))(cos(sqrt(-(exp(sin(sqrt(-(exp(X1))(sqrt(-(sqrt(-(exp(sqrt(-(cos(X2))(+(X2)(X1)))))(sqrt(-(sin(cos(sqrt(-inf))))(X2)))))(sqrt(sqrt(X2)))))))))(X1)))))(+(sqrt(cos(X1)))(X2))))))(+(-(exp(X1))(X2))(X1))))(+(-(X1)(X2))(X1))))))))))(X2)))))(sqrt(/(-(-(-(exp(sin(sqrt(-(exp(sqrt(-(-(sin(X2))(cos(sqrt(-(exp(sin(sqrt(-(exp(X1))(sqrt(-(sqrt(-(sqrt(-(exp(cos(X2)))(sqrt(-(sin(X2))(X2)))))(X2)))(sqrt(sqrt(X2)))))))))(X1)))))(+(sqrt(cos(X1)))(X2)))))(sqrt(-(sqrt(-(exp(sqrt(-(cos(X2))(+(+(-(X1)(X1))(sqrt(X2)))(X1)))))(sqrt(-(exp(sqrt(-(cos(sin(cos(X2))))(sin(exp(*(X2)(*(X2)(sqrt(/(-(cos(cos(X1)))(+(X1)(X2)))(sqrt(-(X1)(sin(exp(-(exp(cos(X2)))(sqrt(-(exp(cos(sqrt(sqrt(-(sin(X2))(-(cos(sin(cos(sqrt(sqrt(-(exp(sqrt(-(cos(X1))(+(X1)(X1)))))(sqrt(-(sqrt(-(exp(sqrt(-(X2)(+(+(-(X1)(X2))(X1))(X1)))))(sqrt(-(exp(sqrt(-(cos(sin(cos(X2))))(sin(exp(*(sqrt(X2))(*(X2)(X1))))))))(X2)))))(X2)))))))))(+(X1)(X2))))))))(X2)))))))))))))))))(X2)))))(X2)))))))(X1))(/(X2)(sqrt(-(-(sin(cos(sqrt(sqrt(-(sin(X2))(/(*(/(*(X2)(sin(+(sqrt(-(exp(cos(X2)))(sqrt(-(exp(cos(sqrt(sqrt(-(sin(X2))(-(cos(sin(cos(sqrt(sqrt(-(exp(sqrt(-(cos(X1))(+(X1)(X1)))))(sqrt(-(X1)(X2)))))))))(+(X1)(X2))))))))(X2)))))(sin(*(exp(sin(X1)))(exp(exp(X1))))))))(X2))(-(sqrt(-(cos(sqrt(sqrt(-(-(sin(X2))(cos(sqrt(-(exp(sin(sqrt(-(exp(X1))(sqrt(-(sqrt(-(exp(sqrt(-(cos(X2))(+(X2)(X1)))))(sqrt(-(sin(cos(sqrt(sqrt(sin(cos(X2)))))))(X2)))))(cos(sqrt(sqrt(X2))))))))))(X1)))))(+(sqrt(cos(X1)))(X2))))))(+(-(X1)(X2))(X1))))(+(-(X1)(X2))(X1))))(-inf)))))))(cos(sqrt(-(-(exp(sin(cos(X2))))(sin(sqrt(*(cos(/(X2)(+(-(sin(X2))(cos(sqrt(-(-(sin(+(X1)(sin(X2))))(X1))(X2)))))(-(exp(sqrt(exp(sqrt(-(exp(X1))(sqrt(-(sqrt(-(exp(sqrt(-(cos(X2))(+(X2)(X1)))))(sqrt(-(sin(cos(sqrt(-inf))))(X2)))))(sqrt(sqrt(X2))))))))))(sin(sin(cos(+(sqrt(cos(X1)))(X1)))))))))(/(-(-(exp(sin(X2)))(X1))(sqrt(-(-(exp(sin(cos(X2))))(X1))(+(-(X1)(X2))(X1)))))(/(-inf)(sin(X2))))))))(sqrt(-(cos(sin(X2)))(+(-(X1)(X2))(X1))))))))(+(sqrt(cos(X1)))(X2))))))(+(X1)(X2)))(X1))))))))))(X2)))))(X2)))))))(X1))(/(X2)(sqrt(-(-(sin(cos(sqrt(sqrt(-(sin(X2))(X2))))))(cos(sqrt(-(-(exp(sin(cos(X2))))(X1))(sqrt(-(sqrt(-(cos(sqrt(-(-(sin(X2))(cos(sqrt(-(sqrt(sin(cos(X2))))(X2)))))(+(sqrt(cos(-(X1)(cos(X2)))))(X2)))))(+(-(X1)(X2))(X1))))(+(-(X1)(X2))(X1))))))))(+(sqrt(sqrt(cos(X1))))(X2))))))(+(X1)(X2))))) | Numero de nos: 658 | Erro: 4521.3520507812500000000000000 |

-----------
GERACAO 210: 
Tempo evolucao OCL = 0.00000000000000000000000000000000
Tempo avaliacao OCL = 0.00000000000000000000000000000000
Evol time = 0.00300097465515136720000000000000
Aval time = 4.93228220939636230000000000000000
Iter time = 4.93628311157226560000000000000000

MELHOR: (exp(sqrt(-(-(-(exp(sin(sqrt(-(exp(sqrt(-(cos(X1))(+(X1)(X1)))))(sqrt(-(sqrt(-(exp(sqrt(-(cos(X2))(+(+(-(X1)(X2))(X1))(X1)))))(sqrt(-(exp(sqrt(-(X1)(sin(exp(*(sqrt(X2))(*(sqrt(-(*(sqrt(X2))(*(X2)(sqrt(/(-(cos(sin(cos(sqrt(-(-(-(exp(sin(cos(sqrt(X2)))))(+(exp(cos(-(X2)(/(X1)(sqrt(sin(cos(X2))))))))(/(X1)(cos(X2)))))(X2))(cos(*(X1)(sin(/(sqrt(sin(exp(+(X2)(cos(X1))))))(cos(X2)))))))))))(+(X1)(-(cos(sin(X1)))(+(-(X1)(sqrt(cos(X2))))(X1)))))(X1)))))(sqrt(-(exp(sqrt(-(cos(sin(cos(X2))))(sin(sqrt(-(-(exp(sin(X1)))(X1))(sqrt(-(sqrt(-(cos(sqrt(sqrt(-(-(sin(X2))(cos(sqrt(-(exp(sin(sqrt(-(exp(X1))(sqrt(-(sqrt(-(exp(sqrt(-(cos(X2))(+(X2)(X1)))))(sqrt(-(sin(cos(sqrt(-inf))))(X2)))))(sqrt(sqrt(X2)))))))))(X1)))))(+(sqrt(cos(X1)))(X2))))))(+(-(exp(X1))(X2))(X1))))(+(-(X1)(X2))(X1))))))))))(X2)))))(sqrt(/(-(-(-(exp(sin(sqrt(-(exp(sqrt(-(-(sin(X2))(cos(sqrt(-(exp(sin(sqrt(-(exp(X1))(sqrt(-(sqrt(-(sqrt(-(exp(cos(X2)))(sqrt(-(sin(X2))(X2)))))(X2)))(sqrt(sqrt(X2)))))))))(X1)))))(+(sqrt(cos(X1)))(X2)))))(sqrt(-(sqrt(-(exp(sqrt(-(cos(X2))(+(+(-(X1)(X1))(sqrt(X2)))(X1)))))(sqrt(-(exp(sqrt(-(cos(sin(cos(X2))))(sin(exp(*(X2)(*(X2)(sqrt(/(-(cos(cos(X1)))(+(X1)(X2)))(sqrt(-(X1)(sin(exp(-(exp(cos(X2)))(sqrt(-(exp(cos(sqrt(sqrt(-(sin(X2))(-(cos(sin(cos(sqrt(sqrt(-(exp(sqrt(-(cos(X1))(+(X1)(X1)))))(sqrt(-(sqrt(-(exp(sqrt(-(X2)(+(+(-(X1)(X2))(X1))(X1)))))(sqrt(-(exp(sqrt(-(cos(sin(cos(X2))))(sin(exp(*(sqrt(X2))(*(X2)(X1))))))))(X2)))))(X2)))))))))(+(X1)(X2))))))))(X2)))))))))))))))))(X2)))))(X2)))))))(X1))(/(X2)(sqrt(-(-(sin(cos(sqrt(sqrt(-(sin(X2))(/(*(/(*(X2)(sin(+(sqrt(-(exp(cos(X2)))(sqrt(-(exp(cos(sqrt(sqrt(-(sin(X2))(-(cos(sin(cos(sqrt(sqrt(-(exp(sqrt(-(cos(X1))(+(X1)(X1)))))(sqrt(-(X1)(X2)))))))))(+(X1)(X2))))))))(X2)))))(sin(*(exp(sin(X1)))(exp(exp(X1))))))))(X2))(-(sqrt(-(cos(sqrt(sqrt(-(-(sin(X2))(cos(sqrt(-(exp(sin(sqrt(-(exp(X1))(sqrt(-(sqrt(-(exp(sqrt(-(cos(X2))(+(X2)(X1)))))(sqrt(-(sin(cos(sqrt(sqrt(sin(cos(X2)))))))(X2)))))(cos(sqrt(sqrt(X2))))))))))(X1)))))(+(sqrt(cos(X1)))(X2))))))(+(-(X1)(X2))(X1))))(+(-(X1)(X2))(X1))))(-inf)))))))(cos(sqrt(-(-(exp(sin(cos(X2))))(sin(sqrt(*(cos(/(X2)(+(-(sin(X2))(cos(sqrt(-(-(sin(+(X1)(sin(X2))))(X1))(X2)))))(-(exp(sqrt(exp(sqrt(-(exp(X1))(sqrt(-(sqrt(-(exp(sqrt(-(cos(X2))(+(X2)(X1)))))(sqrt(-(sin(cos(sqrt(-inf))))(X2)))))(sqrt(sqrt(X2))))))))))(sin(sin(cos(+(sqrt(cos(X1)))(X1)))))))))(/(-(-(exp(sin(X2)))(X1))(sqrt(-(-(exp(sin(cos(X2))))(X1))(+(-(X1)(X2))(X1)))))(/(-inf)(sin(X2))))))))(sqrt(-(cos(sin(X2)))(+(-(X1)(X2))(X1))))))))(+(sqrt(cos(X1)))(X2))))))(+(X1)(X2)))(X1))))))))))(X2)))))(X2)))))))(X1))(/(X2)(sqrt(-(-(sin(cos(sqrt(sqrt(-(sin(X2))(X2))))))(cos(sqrt(-(-(exp(sin(cos(X2))))(X1))(sqrt(-(sqrt(-(cos(sqrt(-(-(sin(X2))(cos(sqrt(-(sqrt(sin(cos(X2))))(X2)))))(+(sqrt(cos(-(X1)(cos(X2)))))(X2)))))(+(-(X1)(X2))(X1))))(+(-(X1)(X2))(X1))))))))(+(sqrt(sqrt(cos(X1))))(X2))))))(+(X1)(X2))))) | Numero de nos: 658 | Erro: 4521.3520507812500000000000000 |

-----------
GERACAO 211: 
Tempo evolucao OCL = 0.00000000000000000000000000000000
Tempo avaliacao OCL = 0.00000000000000000000000000000000
Evol time = 0.00300002098083496090000000000000
Aval time = 4.75827193260192870000000000000000
Iter time = 4.76227211952209470000000000000000

