6	1	100
x1	x2	x3	x4	x7	x8	f
0.0242424242424242	0.5000000000000000	0.0600000000000000	2.0000000000000000	0.1070988701069200	0.0521476125084740	0.0016400000000000
0.0242424242424242	0.5000000000000000	0.0800000000000000	2.0000000000000000	0.1290343392635360	0.0437622397514305	0.0047300000000000
0.0242424242424242	0.5000000000000000	0.1000000000000000	2.0000000000000000	0.1471129091577790	0.0407604265171031	0.0090800000000000
0.0242424242424242	0.5000000000000000	0.1200000000000000	2.0000000000000000	0.1639254685536310	0.0396125888807463	0.0146000000000000
0.0190476190476190	0.5000000000000000	0.0400000000000000	2.0000000000000000	0.0799248706216157	0.0799248706216157	0.0010700000000000
0.0190476190476190	0.5000000000000000	0.0600000000000000	2.0000000000000000	0.1070988701069200	0.0518219742444788	0.0015100000000000
0.0190476190476190	0.5000000000000000	0.0800000000000000	2.0000000000000000	0.1290343392635360	0.0430728145930696	0.0056400000000000
0.0190476190476190	0.5000000000000000	0.1000000000000000	2.0000000000000000	0.1471129091577790	0.0397880094854615	0.0102000000000000
0.0190476190476190	0.5000000000000000	0.1200000000000000	2.0000000000000000	0.1639254685536310	0.0380528363632904	0.0149000000000000
0.0156862745098039	0.5000000000000000	0.0400000000000000	2.0000000000000000	0.0811359026369168	0.0811359026369168	0.0009500000000000
0.0156862745098039	0.5000000000000000	0.0600000000000000	2.0000000000000000	0.1085462045010490	0.0524778281176203	0.0018900000000000
0.0156862745098039	0.5000000000000000	0.0800000000000000	2.0000000000000000	0.1306079801475870	0.0430728145930696	0.0060800000000000
0.0156862745098039	0.5000000000000000	0.1000000000000000	2.0000000000000000	0.1471129091577790	0.0393189950064876	0.0105800000000000
0.0156862745098039	0.5000000000000000	0.1200000000000000	2.0000000000000000	0.1639254685536310	0.0373181904409455	0.0142600000000000
0.0133333333333333	0.5000000000000000	0.0400000000000000	2.0000000000000000	0.0823841987106873	0.0823841987106873	0.0008500000000000
0.0133333333333333	0.5000000000000000	0.0600000000000000	2.0000000000000000	0.1100331933466600	0.0534935763130444	0.0023600000000000
0.0133333333333333	0.5000000000000000	0.0800000000000000	2.0000000000000000	0.1306079801475870	0.0434147903336969	0.0066700000000000
0.0133333333333333	0.5000000000000000	0.1000000000000000	2.0000000000000000	0.1471129091577790	0.0393189950064876	0.0103600000000000
0.0133333333333333	0.5000000000000000	0.1200000000000000	2.0000000000000000	0.1639254685536310	0.0373181904409455	0.0134600000000000
0.0242424242424242	0.6000000000000000	0.0400000000000000	2.0000000000000000	0.0799248706216157	0.0799248706216157	0.0011700000000000
0.0242424242424242	0.6000000000000000	0.0600000000000000	2.0000000000000000	0.1085462045010490	0.0534935763130444	0.0016200000000000
0.0242424242424242	0.6000000000000000	0.0800000000000000	2.0000000000000000	0.1306079801475870	0.0444743410848404	0.0045500000000000
0.0242424242424242	0.6000000000000000	0.1000000000000000	2.0000000000000000	0.1487475456654970	0.0412646799098779	0.0093200000000000
0.0242424242424242	0.6000000000000000	0.1200000000000000	2.0000000000000000	0.1639254685536310	0.0396125888807463	0.0145700000000000
0.0190476190476190	0.6000000000000000	0.0400000000000000	2.0000000000000000	0.0823841987106873	0.0823841987106873	0.0010600000000000
0.0190476190476190	0.6000000000000000	0.0600000000000000	2.0000000000000000	0.1100331933466600	0.0538411148700186	0.0014400000000000
0.0190476190476190	0.6000000000000000	0.0800000000000000	2.0000000000000000	0.1306079801475870	0.0444743410848404	0.0054300000000000
0.0190476190476190	0.6000000000000000	0.1000000000000000	2.0000000000000000	0.1487475456654970	0.0402683482728905	0.0100700000000000
0.0190476190476190	0.6000000000000000	0.1200000000000000	2.0000000000000000	0.1656154684847560	0.0388169876076767	0.0144000000000000
0.0156862745098039	0.6000000000000000	0.0400000000000000	2.0000000000000000	0.0836715056687445	0.0836715056687445	0.0009400000000000
0.0156862745098039	0.6000000000000000	0.0600000000000000	2.0000000000000000	0.1100331933466600	0.0545494217761292	0.0016800000000000
0.0156862745098039	0.6000000000000000	0.0800000000000000	2.0000000000000000	0.1322204776464750	0.0444743410848404	0.0063700000000000
0.0156862745098039	0.6000000000000000	0.1000000000000000	2.0000000000000000	0.1487475456654970	0.0402683482728905	0.0099100000000000
0.0156862745098039	0.6000000000000000	0.1200000000000000	2.0000000000000000	0.1656154684847560	0.0380528363632904	0.0136700000000000
0.0133333333333333	0.6000000000000000	0.0400000000000000	2.0000000000000000	0.0849996812511953	0.0849996812511953	0.0008600000000000
0.0133333333333333	0.6000000000000000	0.0600000000000000	2.0000000000000000	0.1115614889740060	0.0556477866092876	0.0023800000000000
0.0133333333333333	0.6000000000000000	0.0800000000000000	2.0000000000000000	0.1322204776464750	0.0448390278898754	0.0066700000000000
0.0133333333333333	0.6000000000000000	0.1000000000000000	2.0000000000000000	0.1504189166829620	0.0402683482728905	0.0098800000000000
0.0133333333333333	0.6000000000000000	0.1200000000000000	2.0000000000000000	0.1656154684847560	0.0380528363632904	0.0130500000000000
0.0242424242424242	0.7200000000000000	0.0400000000000000	2.0000000000000000	0.0823841987106873	0.0823841987106873	0.0013300000000000
0.0242424242424242	0.7200000000000000	0.0600000000000000	2.0000000000000000	0.1100331933466600	0.0552766133861532	0.0017300000000000
0.0242424242424242	0.7200000000000000	0.0800000000000000	2.0000000000000000	0.1306079801475870	0.0448390278898754	0.0040700000000000
0.0242424242424242	0.7200000000000000	0.1000000000000000	2.0000000000000000	0.1487475456654970	0.0412646799098779	0.0096300000000000
0.0242424242424242	0.7200000000000000	0.1200000000000000	2.0000000000000000	0.1656154684847560	0.0396125888807463	0.0143300000000000
0.0190476190476190	0.7200000000000000	0.0400000000000000	2.0000000000000000	0.0849996812511953	0.0849996812511953	0.0011200000000000
0.0190476190476190	0.7200000000000000	0.0600000000000000	2.0000000000000000	0.1115614889740060	0.0560234551532241	0.0015100000000000
0.0190476190476190	0.7200000000000000	0.0800000000000000	2.0000000000000000	0.1322204776464750	0.0452100004521000	0.0053000000000000
0.0190476190476190	0.7200000000000000	0.1000000000000000	2.0000000000000000	0.1504189166829620	0.0407604265171031	0.0099200000000000
0.0190476190476190	0.7200000000000000	0.1200000000000000	2.0000000000000000	0.1673406777297450	0.0388169876076767	0.0138300000000000
0.0156862745098039	0.7200000000000000	0.0400000000000000	2.0000000000000000	0.0863688381232051	0.0863688381232051	0.0010300000000000
0.0156862745098039	0.7200000000000000	0.0600000000000000	2.0000000000000000	0.1131328368058830	0.0567912920018930	0.0014700000000000
0.0156862745098039	0.7200000000000000	0.0800000000000000	2.0000000000000000	0.1338732889320260	0.0455869028828018	0.0060900000000000
0.0156862745098039	0.7200000000000000	0.1000000000000000	2.0000000000000000	0.1521282745611100	0.0407604265171031	0.0100900000000000
0.0156862745098039	0.7200000000000000	0.1200000000000000	2.0000000000000000	0.1673406777297450	0.0388169876076767	0.0133300000000000
0.0133333333333333	0.7200000000000000	0.0400000000000000	2.0000000000000000	0.0892478636292644	0.0892478636292644	0.0009700000000000
0.0133333333333333	0.7200000000000000	0.0600000000000000	2.0000000000000000	0.1147490820073440	0.0579827791146030	0.0023000000000000
0.0133333333333333	0.7200000000000000	0.0800000000000000	2.0000000000000000	0.1338732889320260	0.0459701423925161	0.0061100000000000
0.0133333333333333	0.7200000000000000	0.1000000000000000	2.0000000000000000	0.1521282745611100	0.0412646799098779	0.0096600000000000
0.0133333333333333	0.7200000000000000	0.1200000000000000	2.0000000000000000	0.1673406777297450	0.0388169876076767	0.0124500000000000
0.0242424242424242	0.3000000000000000	0.0400000000000000	2.5000000000000000	0.0647406328396860	0.0647406328396860	0.0004000000000000
0.0242424242424242	0.3000000000000000	0.0600000000000000	2.5000000000000000	0.0926454920247672	0.0431514977165666	0.0007600000000000
0.0242424242424242	0.3000000000000000	0.0800000000000000	2.5000000000000000	0.1131253711926240	0.0376530833168601	0.0021900000000000
0.0242424242424242	0.3000000000000000	0.1000000000000000	2.5000000000000000	0.1304223074314630	0.0357946959419553	0.0048300000000000
0.0242424242424242	0.3000000000000000	0.1200000000000000	2.5000000000000000	0.1452274625131610	0.0354756696032638	0.0081800000000000
0.0190476190476190	0.3000000000000000	0.0400000000000000	2.5000000000000000	0.0639692947385255	0.0639692947385255	0.0004100000000000
0.0190476190476190	0.3000000000000000	0.0600000000000000	2.5000000000000000	0.0915932648419253	0.0420097462611326	0.0008900000000000
0.0190476190476190	0.3000000000000000	0.0800000000000000	2.5000000000000000	0.1131253711926240	0.0361966382372237	0.0024100000000000
0.0190476190476190	0.3000000000000000	0.1000000000000000	2.5000000000000000	0.1291689271228910	0.0337787626163678	0.0051900000000000
0.0190476190476190	0.3000000000000000	0.1200000000000000	2.5000000000000000	0.1439314886114210	0.0332551836517517	0.0087100000000000
0.0156862745098039	0.3000000000000000	0.0400000000000000	2.5000000000000000	0.0639692947385255	0.0639692947385255	0.0005800000000000
0.0156862745098039	0.3000000000000000	0.0600000000000000	2.5000000000000000	0.0926454920247672	0.0420097462611326	0.0010200000000000
0.0156862745098039	0.3000000000000000	0.0800000000000000	2.5000000000000000	0.1119460420077520	0.0357473200680986	0.0028500000000000
0.0156862745098039	0.3000000000000000	0.1000000000000000	2.5000000000000000	0.1291689271228910	0.0328536697549116	0.0056100000000000
0.0156862745098039	0.3000000000000000	0.1200000000000000	2.5000000000000000	0.1426567440975770	0.0322460156016972	0.0088100000000000
0.0133333333333333	0.3000000000000000	0.0400000000000000	2.5000000000000000	0.0655297259219213	0.0655297259219213	0.0005200000000000
0.0133333333333333	0.3000000000000000	0.0600000000000000	2.5000000000000000	0.0926454920247672	0.0424589386680631	0.0012300000000000
0.0133333333333333	0.3000000000000000	0.0800000000000000	2.5000000000000000	0.1119460420077520	0.0353088642903801	0.0032600000000000
0.0133333333333333	0.3000000000000000	0.1000000000000000	2.5000000000000000	0.1279394078964200	0.0328536697549116	0.0058900000000000
0.0133333333333333	0.3000000000000000	0.1200000000000000	2.5000000000000000	0.1426567440975770	0.0317640145479187	0.0084300000000000
0.0242424242424242	0.4000000000000000	0.0400000000000000	2.5000000000000000	0.0671681891456206	0.0671681891456206	0.0005100000000000
0.0242424242424242	0.4000000000000000	0.0600000000000000	2.5000000000000000	0.0948256787938174	0.0451127819548872	0.0006900000000000
0.0242424242424242	0.4000000000000000	0.0800000000000000	2.5000000000000000	0.1155585087174450	0.0393133916154364	0.0016600000000000
0.0242424242424242	0.4000000000000000	0.1000000000000000	2.5000000000000000	0.1317019847489100	0.0368957400178575	0.0046400000000000
0.0242424242424242	0.4000000000000000	0.1200000000000000	2.5000000000000000	0.1465487763177180	0.0360779644812440	0.0080600000000000
0.0190476190476190	0.4000000000000000	0.0400000000000000	2.5000000000000000	0.0680179567405795	0.0680179567405795	0.0005000000000000
0.0190476190476190	0.4000000000000000	0.0600000000000000	2.5000000000000000	0.0948256787938174	0.0443567167158287	0.0007100000000000
0.0190476190476190	0.4000000000000000	0.0800000000000000	2.5000000000000000	0.1143281790379280	0.0381907148824442	0.0021400000000000
0.0190476190476190	0.4000000000000000	0.1000000000000000	2.5000000000000000	0.1317019847489100	0.0354421407052986	0.0051600000000000
0.0190476190476190	0.4000000000000000	0.1200000000000000	2.5000000000000000	0.1452274625131610	0.0343295580355483	0.0085300000000000
0.0156862745098039	0.4000000000000000	0.0400000000000000	2.5000000000000000	0.0688906877012900	0.0688906877012900	0.0004900000000000
0.0156862745098039	0.4000000000000000	0.0600000000000000	2.5000000000000000	0.0948256787938174	0.0448578007715542	0.0009100000000000
0.0156862745098039	0.4000000000000000	0.0800000000000000	2.5000000000000000	0.1155585087174450	0.0376530833168601	0.0026200000000000
0.0156862745098039	0.4000000000000000	0.1000000000000000	2.5000000000000000	0.1317019847489100	0.0347575832357225	0.0055800000000000
0.0156862745098039	0.4000000000000000	0.1200000000000000	2.5000000000000000	0.1452274625131610	0.0337838788960554	0.0086900000000000
0.0133333333333333	0.4000000000000000	0.0400000000000000	2.5000000000000000	0.0707026071586390	0.0707026071586390	0.0004900000000000
0.0133333333333333	0.4000000000000000	0.0600000000000000	2.5000000000000000	0.0959539421077883	0.0456311934838656	0.0011500000000000
0.0133333333333333	0.4000000000000000	0.0800000000000000	2.5000000000000000	0.1155585087174450	0.0376530833168601	0.0029600000000000
0.0133333333333333	0.4000000000000000	0.1000000000000000	2.5000000000000000	0.1317019847489100	0.0344250669567552	0.0058300000000000
0.0133333333333333	0.4000000000000000	0.1200000000000000	2.5000000000000000	0.1452274625131610	0.0332551836517517	0.0085200000000000
0.0242424242424242	0.5000000000000000	0.0400000000000000	2.5000000000000000	0.0697848880824857	0.0697848880824857	0.0006300000000000
0.0242424242424242	0.5000000000000000	0.0600000000000000	2.5000000000000000	0.0959539421077883	0.0467049647377516	0.0008000000000000
0.0242424242424242	0.5000000000000000	0.0800000000000000	2.5000000000000000	0.1168139008542020	0.0401995909691619	0.0011600000000000
0.0242424242424242	0.5000000000000000	0.1000000000000000	2.5000000000000000	0.1330052537075210	0.0376681884614805	0.0043100000000000
0.0242424242424242	0.5000000000000000	0.1200000000000000	2.5000000000000000	0.1465487763177180	0.0367009514721669	0.0078200000000000
0.0190476190476190	0.5000000000000000	0.0400000000000000	2.5000000000000000	0.0707026071586390	0.0707026071586390	0.0006100000000000
0.0190476190476190	0.5000000000000000	0.0600000000000000	2.5000000000000000	0.0971109492595290	0.0464317221525746	0.0007500000000000
0.0190476190476190	0.5000000000000000	0.0800000000000000	2.5000000000000000	0.1168139008542020	0.0393133916154364	0.0017400000000000
0.0190476190476190	0.5000000000000000	0.1000000000000000	2.5000000000000000	0.1330052537075210	0.0365212754690245	0.0049400000000000
0.0190476190476190	0.5000000000000000	0.1200000000000000	2.5000000000000000	0.1465487763177180	0.0354756696032638	0.0082900000000000
0.0156862745098039	0.5000000000000000	0.0400000000000000	2.5000000000000000	0.0726137312565806	0.0726137312565806	0.0006100000000000
0.0156862745098039	0.5000000000000000	0.0600000000000000	2.5000000000000000	0.0971109492595290	0.0469814423302795	0.0007300000000000
0.0156862745098039	0.5000000000000000	0.0800000000000000	2.5000000000000000	0.1168139008542020	0.0393133916154364	0.0023800000000000
0.0156862745098039	0.5000000000000000	0.1000000000000000	2.5000000000000000	0.1330052537075210	0.0361543356279285	0.0055300000000000
0.0156862745098039	0.5000000000000000	0.1200000000000000	2.5000000000000000	0.1465487763177180	0.0348932557152245	0.0085100000000000
0.0133333333333333	0.5000000000000000	0.0400000000000000	2.5000000000000000	0.0736092453212124	0.0736092453212124	0.0006100000000000
0.0133333333333333	0.5000000000000000	0.0600000000000000	2.5000000000000000	0.0982945888828820	0.0478304887478775	0.0010000000000000
0.0133333333333333	0.5000000000000000	0.0800000000000000	2.5000000000000000	0.1180968689567620	0.0396043525183418	0.0028800000000000
0.0133333333333333	0.5000000000000000	0.1000000000000000	2.5000000000000000	0.1330052537075210	0.0361543356279285	0.0058300000000000
0.0133333333333333	0.5000000000000000	0.1200000000000000	2.5000000000000000	0.1465487763177180	0.0343295580355483	0.0084000000000000
0.0242424242424242	0.6000000000000000	0.0400000000000000	2.5000000000000000	0.0726137312565806	0.0726137312565806	0.0007500000000000
0.0242424242424242	0.6000000000000000	0.0600000000000000	2.5000000000000000	0.0971109492595290	0.0478304887478775	0.0009500000000000
0.0242424242424242	0.6000000000000000	0.0800000000000000	2.5000000000000000	0.1168139008542020	0.0408129948575626	0.0012100000000000
0.0242424242424242	0.6000000000000000	0.1000000000000000	2.5000000000000000	0.1330052537075210	0.0380665250591934	0.0037900000000000
0.0242424242424242	0.6000000000000000	0.1200000000000000	2.5000000000000000	0.1478925314271630	0.0367009514721669	0.0074100000000000
0.0190476190476190	0.6000000000000000	0.0400000000000000	2.5000000000000000	0.0736092453212124	0.0736092453212124	0.0007300000000000
0.0190476190476190	0.6000000000000000	0.0600000000000000	2.5000000000000000	0.0982945888828820	0.0481201077890414	0.0008700000000000
0.0190476190476190	0.6000000000000000	0.0800000000000000	2.5000000000000000	0.1180968689567620	0.0405040731908603	0.0012800000000000
0.0190476190476190	0.6000000000000000	0.1000000000000000	2.5000000000000000	0.1343363782912410	0.0372779631320945	0.0047700000000000
0.0190476190476190	0.6000000000000000	0.1200000000000000	2.5000000000000000	0.1478925314271630	0.0360779644812440	0.0079000000000000
0.0156862745098039	0.6000000000000000	0.0400000000000000	2.5000000000000000	0.0746310427822453	0.0746310427822453	0.0007200000000000
0.0156862745098039	0.6000000000000000	0.0600000000000000	2.5000000000000000	0.0995074381810040	0.0487107878158083	0.0008500000000000
0.0156862745098039	0.6000000000000000	0.0800000000000000	2.5000000000000000	0.1180968689567620	0.0405040731908603	0.0019700000000000
0.0156862745098039	0.6000000000000000	0.1000000000000000	2.5000000000000000	0.1343363782912410	0.0368957400178575	0.0051700000000000
0.0156862745098039	0.6000000000000000	0.1200000000000000	2.5000000000000000	0.1492611572715060	0.0354756696032638	0.0083300000000000
0.0133333333333333	0.6000000000000000	0.0400000000000000	2.5000000000000000	0.0767636447378522	0.0767636447378522	0.0007200000000000
0.0133333333333333	0.6000000000000000	0.0600000000000000	2.5000000000000000	0.1007522837184310	0.0496240974617274	0.0008400000000000
0.0133333333333333	0.6000000000000000	0.0800000000000000	2.5000000000000000	0.1194101140366590	0.0408129948575626	0.0023900000000000
0.0133333333333333	0.6000000000000000	0.1000000000000000	2.5000000000000000	0.1343363782912410	0.0368957400178575	0.0053800000000000
0.0133333333333333	0.6000000000000000	0.1200000000000000	2.5000000000000000	0.1492611572715060	0.0354756696032638	0.0082900000000000
0.0242424242424242	0.7200000000000000	0.0400000000000000	2.5000000000000000	0.0746310427822453	0.0746310427822453	0.0009000000000000
0.0242424242424242	0.7200000000000000	0.0600000000000000	2.5000000000000000	0.0995074381810040	0.0490115994118608	0.0011200000000000
0.0242424242424242	0.7200000000000000	0.0800000000000000	2.5000000000000000	0.1180968689567620	0.0411268764137364	0.0013800000000000
0.0242424242424242	0.7200000000000000	0.1000000000000000	2.5000000000000000	0.1343363782912410	0.0380665250591934	0.0030700000000000
0.0242424242424242	0.7200000000000000	0.1200000000000000	2.5000000000000000	0.1492611572715060	0.0367009514721669	0.0070400000000000
0.0190476190476190	0.7200000000000000	0.0400000000000000	2.5000000000000000	0.0767636447378522	0.0767636447378522	0.0008700000000000
0.0190476190476190	0.7200000000000000	0.0600000000000000	2.5000000000000000	0.1007522837184310	0.0496240974617274	0.0010400000000000
0.0190476190476190	0.7200000000000000	0.0800000000000000	2.5000000000000000	0.1194101140366590	0.0411268764137364	0.0012500000000000
0.0190476190476190	0.7200000000000000	0.1000000000000000	2.5000000000000000	0.1356925749023010	0.0376681884614805	0.0041200000000000
0.0190476190476190	0.7200000000000000	0.1200000000000000	2.5000000000000000	0.1492611572715060	0.0360779644812440	0.0079800000000000
0.0156862745098039	0.7200000000000000	0.0400000000000000	2.5000000000000000	0.0778755548633284	0.0778755548633284	0.0008600000000000
0.0156862745098039	0.7200000000000000	0.0600000000000000	2.5000000000000000	0.1020269351108690	0.0505723099745453	0.0009900000000000
0.0156862745098039	0.7200000000000000	0.0800000000000000	2.5000000000000000	0.1207510716657610	0.0414454086258257	0.0012800000000000
0.0156862745098039	0.7200000000000000	0.1000000000000000	2.5000000000000000	0.1356925749023010	0.0376681884614805	0.0048500000000000
0.0156862745098039	0.7200000000000000	0.1200000000000000	2.5000000000000000	0.1506572422191810	0.0360779644812440	0.0078600000000000
0.0133333333333333	0.7200000000000000	0.0400000000000000	2.5000000000000000	0.0802005012531328	0.0802005012531328	0.0008600000000000
0.0133333333333333	0.7200000000000000	0.0600000000000000	2.5000000000000000	0.1033360315519350	0.0518945848000761	0.0009800000000000
0.0133333333333333	0.7200000000000000	0.0800000000000000	2.5000000000000000	0.1207510716657610	0.0417689134861379	0.0018300000000000
0.0133333333333333	0.7200000000000000	0.1000000000000000	2.5000000000000000	0.1370783128401260	0.0376681884614805	0.0051000000000000
0.0133333333333333	0.7200000000000000	0.1200000000000000	2.5000000000000000	0.1506572422191810	0.0360779644812440	0.0080900000000000
0.0242424242424242	0.3000000000000000	0.0400000000000000	3.0000000000000000	0.0584026865235801	0.0584026865235801	0.0003900000000000
0.0242424242424242	0.3000000000000000	0.0600000000000000	3.0000000000000000	0.0848080511109855	0.0397548451217492	0.0005200000000000
0.0242424242424242	0.3000000000000000	0.0800000000000000	3.0000000000000000	0.1042087300863630	0.0351874169796881	0.0008400000000000
0.0242424242424242	0.3000000000000000	0.1000000000000000	3.0000000000000000	0.1196988377242860	0.0336220345365539	0.0023200000000000
0.0242424242424242	0.3000000000000000	0.1200000000000000	3.0000000000000000	0.1328653520378220	0.0331598886933070	0.0046100000000000
0.0190476190476190	0.3000000000000000	0.0400000000000000	3.0000000000000000	0.0571461226355792	0.0571461226355792	0.0003800000000000
0.0190476190476190	0.3000000000000000	0.0600000000000000	3.0000000000000000	0.0839149102809750	0.0384664700602641	0.0004900000000000
0.0190476190476190	0.3000000000000000	0.0800000000000000	3.0000000000000000	0.1031965119578960	0.0335199275969564	0.0010700000000000
0.0190476190476190	0.3000000000000000	0.1000000000000000	3.0000000000000000	0.1186295909651700	0.0318255450920236	0.0026200000000000
0.0190476190476190	0.3000000000000000	0.1200000000000000	3.0000000000000000	0.1317667728121230	0.0315687290692749	0.0048900000000000
0.0156862745098039	0.3000000000000000	0.0400000000000000	3.0000000000000000	0.0577675721733605	0.0577675721733605	0.0003700000000000
0.0156862745098039	0.3000000000000000	0.0600000000000000	3.0000000000000000	0.0839149102809750	0.0384664700602641	0.0004700000000000
0.0156862745098039	0.3000000000000000	0.0800000000000000	3.0000000000000000	0.1031965119578960	0.0331315072350929	0.0013600000000000
0.0156862745098039	0.3000000000000000	0.1000000000000000	3.0000000000000000	0.1186295909651700	0.0309974675069047	0.0029700000000000
0.0156862745098039	0.3000000000000000	0.1200000000000000	3.0000000000000000	0.1306876347716230	0.0305902386548452	0.0052000000000000
0.0133333333333333	0.3000000000000000	0.0400000000000000	3.0000000000000000	0.0590510496324072	0.0590510496324072	0.0003700000000000
0.0133333333333333	0.3000000000000000	0.0600000000000000	3.0000000000000000	0.0848080511109855	0.0388261558870159	0.0004700000000000
0.0133333333333333	0.3000000000000000	0.0800000000000000	3.0000000000000000	0.1031965119578960	0.0331315072350929	0.0016000000000000
0.0133333333333333	0.3000000000000000	0.1000000000000000	3.0000000000000000	0.1175806603329880	0.0307309352960157	0.0032900000000000
0.0133333333333333	0.3000000000000000	0.1200000000000000	3.0000000000000000	0.1306876347716230	0.0296705089975819	0.0054000000000000
0.0242424242424242	0.4000000000000000	0.0400000000000000	3.0000000000000000	0.0610873549175320	0.0610873549175320	0.0005100000000000
0.0242424242424242	0.4000000000000000	0.0600000000000000	3.0000000000000000	0.0866513582600407	0.0413371179761347	0.0006500000000000
0.0242424242424242	0.4000000000000000	0.0800000000000000	3.0000000000000000	0.1052396174539910	0.0365956862834793	0.0008800000000000
0.0242424242424242	0.4000000000000000	0.1000000000000000	3.0000000000000000	0.1207875347264160	0.0345984845863751	0.0018800000000000
0.0242424242424242	0.4000000000000000	0.1200000000000000	3.0000000000000000	0.1339824036443210	0.0337264336544839	0.0043200000000000
0.0190476190476190	0.4000000000000000	0.0400000000000000	3.0000000000000000	0.0610873549175320	0.0610873549175320	0.0004900000000000
