/*-----------------------------------------------------------------
* NUMERO INDIVIDUOS: 100 	 CROSS-OVER: 0.90
* NUMERO GERACOES  : 1000 	 MUTACAO   : 0.50
* NUM MAXIMO NOS   : 30 	 ELITISMO  : 0.05
* PROFUNDIDADE MAX : 3 	 
*-----------------------------------------------------------------*/
Seed 11: 
(*(+(x1)(/(0.67821)(+(-(*(-(*(-(+(+(0.30616)(-(*(x1)(/(0.70125)(0.46541)))(0.03452)))(x1))(x1))(x1))(0.46785))(0.97778))(0.62288))(0.72420))))(0.28391)) | Numero de nos: 29 | Erro: 434176666894336.0000000000000000000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(+(0.57790)(0.42174)))(x1))(x1))(/(0.57997)(x1))))(0.73424)))(0.39360)) | Numero de nos: 29 | Erro: 37.6088485717773440000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(+(0.57790)(0.42174)))(x1))(x1))(/(0.57997)(x1))))(0.73424)))(0.39360)) | Numero de nos: 29 | Erro: 37.6088485717773440000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(+(0.57790)(0.42174)))(x1))(x1))(/(0.57997)(x1))))(0.73424)))(0.39360)) | Numero de nos: 29 | Erro: 37.6088485717773440000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(+(0.57790)(0.42174)))(x1))(x1))(/(0.57997)(x1))))(0.73424)))(0.39360)) | Numero de nos: 29 | Erro: 37.6088485717773440000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(+(0.57790)(0.42174)))(x1))(x1))(/(0.57997)(x1))))(0.73424)))(0.39360)) | Numero de nos: 29 | Erro: 37.6088485717773440000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(+(0.57790)(0.42174)))(x1))(x1))(/(0.57997)(x1))))(0.73424)))(0.39360)) | Numero de nos: 29 | Erro: 37.6088485717773440000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(+(0.57790)(0.42174)))(x1))(x1))(/(0.57997)(x1))))(0.73424)))(0.39360)) | Numero de nos: 29 | Erro: 37.6088485717773440000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(+(0.57790)(0.42174)))(x1))(x1))(/(0.57997)(x1))))(0.73424)))(0.39360)) | Numero de nos: 29 | Erro: 37.6088485717773440000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(+(0.57790)(0.42174)))(x1))(x1))(/(0.57997)(x1))))(0.73424)))(0.39360)) | Numero de nos: 29 | Erro: 37.6088485717773440000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(0.39360)(x1))))(+(0.57790)(0.42174)))(x1))(0.39360))(/(0.57997)(x1))))(0.80447)))(0.39360)) | Numero de nos: 29 | Erro: 25.4007873535156250000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(+(0.57790)(0.42174)))(x1))(x1))(/(0.93866)(x1))))(0.73424)))(0.39360)) | Numero de nos: 29 | Erro: 19.8791122436523440000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(+(0.57790)(0.42174)))(x1))(x1))(/(0.93866)(x1))))(0.73424)))(0.39360)) | Numero de nos: 29 | Erro: 19.8791122436523440000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(+(0.57790)(0.42174)))(x1))(x1))(/(0.57997)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 13.9691972732543950000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(+(0.57790)(0.42174)))(x1))(x1))(/(0.57997)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 13.9691972732543950000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(+(0.57790)(0.42174)))(x1))(x1))(/(0.57997)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 13.9691972732543950000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(+(0.57790)(0.42174)))(x1))(x1))(/(0.57997)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 13.9691972732543950000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(+(0.57790)(0.42174)))(x1))(x1))(/(0.57997)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 13.9691972732543950000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(+(0.57790)(0.42174)))(x1))(x1))(/(0.57997)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 13.9691972732543950000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(+(0.57790)(0.42174)))(x1))(x1))(/(0.57997)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 13.9691972732543950000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(+(0.57790)(0.42174)))(x1))(x1))(/(0.57997)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 13.9691972732543950000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(+(0.57790)(0.42174)))(x1))(x1))(/(0.57997)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 13.9691972732543950000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(+(0.57790)(0.42174)))(x1))(x1))(/(0.57997)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 13.9691972732543950000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(+(0.57790)(0.42174)))(x1))(x1))(/(0.57997)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 13.9691972732543950000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(+(0.57790)(0.42174)))(x1))(x1))(/(0.57790)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 13.9332380294799800000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(+(0.57790)(0.42174)))(x1))(x1))(/(0.57790)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 13.9332380294799800000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(+(0.57790)(0.42174)))(x1))(x1))(/(0.57997)(x1))))(0.69430)))(0.03311)) | Numero de nos: 29 | Erro: 13.3614807128906250000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(+(0.57790)(0.42174)))(x1))(x1))(/(0.57997)(x1))))(0.69430)))(0.03311)) | Numero de nos: 29 | Erro: 13.3614807128906250000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(+(0.57790)(0.42174)))(x1))(x1))(/(0.57997)(x1))))(0.69430)))(0.03311)) | Numero de nos: 29 | Erro: 13.3614807128906250000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(0.57997)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 9.9055728912353516000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(0.57997)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 9.9055728912353516000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(0.57997)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 9.9055728912353516000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(0.57997)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 9.9055728912353516000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(0.57997)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 9.9055728912353516000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(0.57997)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 9.9055728912353516000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(0.57997)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 9.9055728912353516000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(0.57997)(x1))))(0.69430)))(0.03311)) | Numero de nos: 29 | Erro: 8.5393829345703125000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(0.73424)(x1))))(0.73424)))(0.73424)) | Numero de nos: 29 | Erro: 8.4878787994384766000000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(0.73424)(x1))))(0.73424)))(0.73424)) | Numero de nos: 29 | Erro: 8.4878787994384766000000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(0.26545)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(x1)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1218381598591804500000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(0.31697)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1205014288425445600000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(0.31697)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1205014288425445600000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(0.31697)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1205014288425445600000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(0.31697)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1205014288425445600000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(0.31697)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1205014288425445600000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(0.31697)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1205014288425445600000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(0.31697)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1205014288425445600000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(0.31697)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1205014288425445600000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(0.31697)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1205014288425445600000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(0.31697)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1205014288425445600000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(0.31697)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1205014288425445600000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(0.31697)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1205014288425445600000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(0.31697)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1205014288425445600000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(0.31697)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1205014288425445600000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(0.31697)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1205014288425445600000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(0.31697)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1205014288425445600000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(0.31697)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1205014288425445600000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(0.31697)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1205014288425445600000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(0.31697)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1205014288425445600000000 |
MELHOR: (-(+(x1)(+(*(x1)(+(-(*(+(+(x1)(+(*(x1)(x1))(/(x1)(x1))))(/(x1)(x1)))(x1))(x1))(/(0.31697)(x1))))(0.73424)))(0.03311)) | Numero de nos: 29 | Erro: 0.1205014288425445600000000 |
